stock_id,profit_possibility_season,avg_profit_season
000677,0.2727272727272727,-0.02345454545454546
000678,0.22727272727272727,-0.06090909090909091
000679,0.3181818181818182,0.0005000000000000055
000680,0.5454545454545454,0.013863636363636366
000681,0.22727272727272727,-0.03809090909090909
000682,0.5454545454545454,-4.545454545454928e-05
000683,0.36363636363636365,0.01781818181818183
000685,0.45454545454545453,0.0006363636363636353
000686,0.3181818181818182,0.005045454545454548
000687,0.22727272727272727,-0.16113636363636366
000688,0.5,-0.0007727272727273012
000690,0.36363636363636365,0.005500000000000006
000691,0.36363636363636365,0.05604545454545455
000692,0.38095238095238093,0.007909090909090909
000695,0.2727272727272727,-0.05986363636363638
000697,0.4090909090909091,-0.030545454545454546
000698,0.47619047619047616,0.24395454545454545
000700,0.3181818181818182,0.1827272727272727
000701,0.3181818181818182,-0.032045454545454544
000702,0.2727272727272727,-0.03454545454545454
000703,0.5454545454545454,0.035636363636363626
000705,0.4090909090909091,0.01627272727272728
000707,0.36363636363636365,-0.012636363636363633
000708,0.7272727272727273,0.13736363636363638
000709,0.4090909090909091,-0.02895454545454546
000710,0.4090909090909091,0.032227272727272736
000711,0.22727272727272727,-0.09322727272727276
000712,0.5,0.04627272727272727
000713,0.5454545454545454,0.10518181818181821
000715,0.2727272727272727,-0.0900909090909091
000716,0.4090909090909091,-0.037136363636363634
000717,0.45454545454545453,0.01581818181818182
000718,0.5909090909090909,0.06327272727272727
000719,0.45454545454545453,-0.0005909090909090915
000720,0.36363636363636365,-0.038318181818181814
000721,0.5,0.004863636363636365
000722,0.4090909090909091,-0.009181818181818185
000723,0.4090909090909091,-0.05609090909090909
000725,0.7727272727272727,0.10186363636363632
000726,0.18181818181818182,-0.044454545454545455
000727,0.4090909090909091,0.052090909090909084
000728,0.3181818181818182,-0.011363636363636366
000729,0.5,0.01790909090909091
000731,0.2857142857142857,-0.021045454545454544
000732,0.13636363636363635,-0.16090909090909092
000733,0.7272727272727273,0.19868181818181815
000735,0.36363636363636365,-0.012772727272727269
000736,0.4090909090909091,-0.04072727272727273
000737,0.5,0.09945454545454548
000738,0.5909090909090909,0.05704545454545456
000739,0.8636363636363636,0.16518181818181818
000750,0.2727272727272727,-0.005272727272727277
000751,0.4090909090909091,-0.013954545454545459
000752,0.45454545454545453,-0.015545454545454541
000753,0.3181818181818182,-0.024772727272727276
000755,0.18181818181818182,-0.04586363636363637
000756,0.5,0.05190909090909091
000757,0.2727272727272727,-0.0300909090909091
000758,0.6363636363636364,0.03263636363636364
000759,0.36363636363636365,-0.03595454545454545
000761,0.38095238095238093,-0.020954545454545455
000762,0.5909090909090909,0.1062272727272727
000766,0.2727272727272727,-0.06563636363636365
000767,0.4090909090909091,0.04218181818181818
000768,0.7272727272727273,0.08968181818181818
000776,0.5909090909090909,0.01877272727272727
000777,0.2857142857142857,-0.013590909090909091
000778,0.36363636363636365,-0.016954545454545455
000779,0.45454545454545453,-0.014772727272727272
000780,0.45454545454545453,0.019409090909090914
000782,0.36363636363636365,-0.021090909090909094
000783,0.45454545454545453,0.004045454545454543
000785,0.3181818181818182,-0.032909090909090916
000786,0.6363636363636364,0.14386363636363636
000788,0.36363636363636365,-0.0004545454545454531
000789,0.5909090909090909,0.05968181818181817
000790,0.4090909090909091,0.015999999999999993
000791,0.36363636363636365,0.015000000000000006
000793,0.3181818181818182,-0.052590909090909084
000795,0.22727272727272727,0.007136363636363627
000796,0.5,0.09427272727272724
000797,0.36363636363636365,-0.05522727272727272
000798,0.5454545454545454,0.0973181818181818
000799,0.7727272727272727,0.3372272727272727
000800,0.45454545454545453,0.02727272727272728
000801,0.4090909090909091,-0.002681818181818177
000802,0.2727272727272727,-0.06131818181818182
000803,0.22727272727272727,-0.02163636363636364
000806,0.38095238095238093,-0.011318181818181818
000807,0.5909090909090909,0.16049999999999998
000809,0.36363636363636365,-0.047636363636363636
000810,0.4090909090909091,-0.0130909090909091
000811,0.36363636363636365,-0.012045454545454547
000812,0.4090909090909091,0.0012727272727272789
000813,0.3181818181818182,-0.08054545454545453
000815,0.22727272727272727,-0.09845454545454545
000816,0.5,0.11509090909090905
000818,0.5,0.15154545454545457
000819,0.18181818181818182,-0.054363636363636364
000820,0.45454545454545453,-0.027136363636363625
000821,0.36363636363636365,0.0026818181818181754
000822,0.36363636363636365,0.03113636363636364
000823,0.4090909090909091,0.02154545454545456
000825,0.5454545454545454,0.02536363636363638
000826,0.2727272727272727,-0.06622727272727273
000828,0.3181818181818182,0.02395454545454544
000829,0.45454545454545453,0.020318181818181826
000830,0.5,0.07613636363636363
000831,0.5454545454545454,0.06540909090909092
000833,0.4090909090909091,-0.01681818181818182
000835,0.23809523809523808,-0.0871818181818182
000836,0.13636363636363635,-0.07054545454545455
000837,0.5909090909090909,0.08
000838,0.3181818181818182,-0.03081818181818182
000839,0.13636363636363635,-0.0824090909090909
000848,0.3181818181818182,-0.018863636363636367
000850,0.4090909090909091,-0.028863636363636366
000851,0.5909090909090909,0.014000000000000007
000852,0.22727272727272727,-0.08854545454545454
000856,0.2727272727272727,-0.07040909090909091
000858,0.7272727272727273,0.1444090909090909
000859,0.4090909090909091,0.010954545454545455
000860,0.5909090909090909,0.008590909090909085
000861,0.4090909090909091,0.02654545454545455
000862,0.4090909090909091,-0.025863636363636363
000863,0.2727272727272727,-0.021636363636363634
000868,0.5,0.05454545454545456
000869,0.36363636363636365,0.03781818181818182
000875,0.7272727272727273,0.058909090909090904
000876,0.4090909090909091,0.04831818181818181
000877,0.5909090909090909,0.06781818181818182
000878,0.5,0.06877272727272729
000880,0.45454545454545453,0.01859090909090909
000881,0.5454545454545454,0.05890909090909092
000882,0.22727272727272727,-0.0495909090909091
000883,0.5454545454545454,0.047272727272727265
000885,0.5,0.000363636363636363
000886,0.5,0.03572727272727271
000887,0.5,0.009772727272727273
000888,0.5,0.0053181818181818165
000889,0.2727272727272727,-0.06231818181818182
000890,0.45454545454545453,-0.004863636363636378
000892,0.36363636363636365,-0.03727272727272728
000893,0.45454545454545453,0.07709090909090908
000895,0.5,0.07913636363636364
000897,0.36363636363636365,-1.261617073437678e-18
000898,0.5454545454545454,-0.012409090909090903
000899,0.45454545454545453,0.03459090909090909
000900,0.36363636363636365,-0.009227272727272733
000901,0.2727272727272727,-0.03686363636363637
000902,0.6818181818181818,0.08936363636363634
000903,0.5238095238095238,0.05949999999999999
000905,0.4090909090909091,-0.010545454545454552
000906,0.5454545454545454,0.02472727272727274
000908,0.3181818181818182,0.042545454545454546
000909,0.5454545454545454,-0.003954545454545459
000910,0.5909090909090909,0.05513636363636363
000911,0.5909090909090909,0.05027272727272729
000912,0.2727272727272727,-0.03404545454545454
000913,0.5909090909090909,0.13804545454545453
000915,0.4090909090909091,0.039136363636363636
000917,0.36363636363636365,-0.05204545454545455
000918,0.45454545454545453,0.04872727272727271
000919,0.22727272727272727,-0.03527272727272727
000920,0.3181818181818182,-0.009454545454545459
000921,0.5909090909090909,0.051727272727272726
000922,0.45454545454545453,-0.01277272727272727
000923,0.4090909090909091,0.07636363636363636
000925,0.5,0.001500000000000002
000926,0.2727272727272727,-0.05331818181818183
000927,0.5,0.031181818181818175
000928,0.4090909090909091,0.0426818181818182
000929,0.36363636363636365,0.0017727272727272774
000930,0.5454545454545454,0.03895454545454544
000931,0.5,-0.013863636363636354
000932,0.5,0.02959090909090909
000933,0.6818181818181818,0.1615454545454545
000935,0.45454545454545453,-0.012272727272727274
000936,0.36363636363636365,-0.03009090909090909
000937,0.38095238095238093,-0.004363636363636358
000938,0.4090909090909091,-0.02713636363636364
000948,0.5,-0.009409090909090907
000949,0.6363636363636364,0.07068181818181818
000950,0.4090909090909091,0.006727272727272721
000951,0.5909090909090909,0.11913636363636365
000952,0.36363636363636365,-0.03786363636363637
000953,0.5238095238095238,0.05986363636363635
000955,0.36363636363636365,0.11286363636363637
000957,0.4090909090909091,-0.01172727272727272
000958,0.2727272727272727,-0.03640909090909091
000959,0.45454545454545453,0.04831818181818182
000960,0.5454545454545454,0.04790909090909092
000961,0.4090909090909091,-0.009363636363636362
000962,0.5909090909090909,0.023181818181818168
000963,0.45454545454545453,0.05595454545454546
000965,0.4090909090909091,-0.038363636363636364
000966,0.3181818181818182,0.07372727272727271
000967,0.4090909090909091,0.03854545454545457
000968,0.3181818181818182,-0.08095454545454546
000969,0.36363636363636365,-0.017272727272727273
000970,0.4090909090909091,-0.014863636363636358
000971,0.5454545454545454,0.044409090909090905
000972,0.3181818181818182,-0.05404545454545455
000973,0.4090909090909091,-0.001954545454545455
000975,0.5454545454545454,-0.00504545454545454
000976,0.36363636363636365,0.02263636363636363
000977,0.5909090909090909,0.0436818181818182
000978,0.3181818181818182,0.00022727272727273
000980,0.2727272727272727,0.013500000000000012
000981,0.5454545454545454,0.01836363636363635
000982,0.22727272727272727,-0.04263636363636364
000983,0.3181818181818182,-0.01545454545454545
000985,0.3181818181818182,0.0009999999999999961
000987,0.4090909090909091,0.09599999999999996
000988,0.5909090909090909,0.05331818181818182
000989,0.4090909090909091,-0.004181818181818181
000990,0.3181818181818182,-0.03486363636363636
000993,0.3181818181818182,-0.007454545454545451
000995,0.3333333333333333,0.8216666666666667
000996,0.4090909090909091,-0.009727272727272718
000997,0.3181818181818182,-0.018181818181818177
000998,0.5,0.04436363636363637
000999,0.4090909090909091,-0.012863636363636357
001201,样本不足,样本不足
001202,样本不足,样本不足
001696,0.4090909090909091,0.02663636363636364
001872,0.4090909090909091,-0.011590909090909094
001896,0.42857142857142855,0.15254545454545457
001914,0.4666666666666667,0.02199999999999999
001965,0.4090909090909091,-0.009454545454545459
001979,0.09090909090909091,-0.07136363636363638
002001,0.8181818181818182,0.1109090909090909
002002,0.36363636363636365,-0.036727272727272726
002003,0.5,0.0052727272727272675
002004,0.5,0.0115
002005,0.36363636363636365,-0.006409090909090915
002006,0.45454545454545453,0.03113636363636365
002007,0.5454545454545454,0.036954545454545455
002008,0.6363636363636364,0.042636363636363646
002009,0.4090909090909091,0.009818181818181821
002010,0.3181818181818182,-0.01009090909090908
002011,0.4090909090909091,-0.008363636363636366
002012,0.5909090909090909,0.033772727272727274
002013,0.6363636363636364,0.06495454545454546
002014,0.45454545454545453,0.04404545454545454
002015,0.6363636363636364,0.059409090909090884
002016,0.4090909090909091,-0.04368181818181817
002017,0.4090909090909091,-0.009181818181818183
002019,0.7272727272727273,0.0785909090909091
002020,0.5454545454545454,0.015545454545454564
002021,0.4090909090909091,0.01286363636363637
002022,0.5,0.08309090909090909
002023,0.5,0.012090909090909086
002024,0.18181818181818182,-0.06459090909090909
002025,0.6363636363636364,0.11145454545454546
002026,0.5,0.13399999999999998
002027,0.5454545454545454,0.09709090909090912
002028,0.7272727272727273,0.15818181818181817
002029,0.2727272727272727,-0.02340909090909091
002030,0.5454545454545454,0.1868636363636364
002031,0.45454545454545453,-0.022
002032,0.5,0.013863636363636368
002033,0.5,0.027818181818181822
002034,0.5,0.026454545454545456
002035,0.18181818181818182,-0.055545454545454544
002036,0.36363636363636365,0.019954545454545447
002037,0.3181818181818182,-0.02027272727272727
002038,0.3181818181818182,-0.0904090909090909
002039,0.6363636363636364,0.013999999999999995
002040,0.36363636363636365,-0.06863636363636363
002041,0.6818181818181818,0.1339090909090909
002042,0.47619047619047616,-0.0134090909090909
002043,0.5909090909090909,0.09759090909090906
002044,0.4090909090909091,0.03600000000000003
002045,0.5454545454545454,0.09468181818181819
002046,0.22727272727272727,0.05668181818181816
002047,0.3181818181818182,-0.07109090909090908
002048,0.5909090909090909,0.08704545454545455
002049,0.6818181818181818,0.17354545454545456
002050,0.7727272727272727,0.10690909090909093
002051,0.18181818181818182,-0.06599999999999999
002052,0.4090909090909091,-0.10936363636363639
002053,0.4090909090909091,-0.016545454545454544
002054,0.5454545454545454,0.03222727272727272
002055,0.4090909090909091,0.022909090909090893
002056,0.6363636363636364,0.10113636363636364
002057,0.22727272727272727,-0.066
002058,0.5,-0.021136363636363613
002059,0.4090909090909091,-0.008545454545454545
002060,0.4090909090909091,0.016363636363636365
002061,0.5,-0.017590909090909098
002062,0.5454545454545454,0.014590909090909094
002063,0.5909090909090909,0.009318181818181821
002064,0.7727272727272727,0.15654545454545457
002065,0.3181818181818182,0.023363636363636343
002066,0.4090909090909091,0.014090909090909097
002067,0.5,0.020000000000000007
002068,0.5454545454545454,0.06345454545454549
002069,0.36363636363636365,0.09745454545454546
002071,0.09523809523809523,-0.2927619047619047
002072,0.3181818181818182,-0.005818181818181819
002073,0.36363636363636365,-0.024272727272727265
002074,0.5454545454545454,0.18631818181818183
002075,0.36363636363636365,0.044000000000000004
002076,0.3181818181818182,-0.030909090909090907
002077,0.5,0.00022727272727272874
002078,0.8636363636363636,0.12822727272727272
002079,0.45454545454545453,0.05772727272727274
002080,0.5454545454545454,0.1464090909090909
002081,0.5,0.0029090909090909054
002082,0.5454545454545454,0.05427272727272725
002083,0.5,-0.02940909090909091
002084,0.5,0.08881818181818181
002085,0.36363636363636365,-0.03768181818181818
002086,0.3181818181818182,-0.09477272727272729
002087,0.5,0.020863636363636362
002088,0.5454545454545454,0.056454545454545424
002089,0.36363636363636365,-0.0514090909090909
002090,0.22727272727272727,-0.064
002091,0.45454545454545453,0.023863636363636365
002092,0.4090909090909091,0.047363636363636365
002093,0.36363636363636365,-0.032863636363636366
002094,0.18181818181818182,-0.06213636363636365
002095,0.2727272727272727,-0.07554545454545454
002096,0.5909090909090909,0.08677272727272727
002097,0.5454545454545454,0.04777272727272729
002098,0.45454545454545453,0.008590909090909092
002099,0.45454545454545453,0.03272727272727273
002100,0.5454545454545454,0.06268181818181819
002101,0.5454545454545454,-0.008499999999999999
002102,0.22727272727272727,-0.031090909090909093
002103,0.4090909090909091,-0.007863636363636363
002104,0.4090909090909091,0.003772727272727261
002105,0.6363636363636364,0.11540909090909089
002106,0.6363636363636364,0.07
002107,0.5,0.022818181818181817
002108,0.5,0.028136363636363647
002109,0.45454545454545453,0.04400000000000001
002110,0.36363636363636365,-0.04454545454545455
002111,0.6363636363636364,0.05613636363636365
002112,0.3181818181818182,-0.003318181818181824
002113,0.4090909090909091,-0.037000000000000005
002114,0.2727272727272727,-0.028727272727272733
002115,0.3181818181818182,-0.05936363636363637
002116,0.23809523809523808,-0.06245454545454546
002117,0.4090909090909091,-0.04245454545454545
002118,0.22727272727272727,-0.12263636363636364
002119,0.3181818181818182,-0.01581818181818182
002120,0.13636363636363635,-0.09195454545454548
002121,0.3181818181818182,-0.035454545454545454
002122,0.2857142857142857,-0.008681818181818181
002123,0.45454545454545453,0.061181818181818164
002124,0.45454545454545453,0.04672727272727273
002125,0.45454545454545453,0.054045454545454535
002126,0.45454545454545453,0.06931818181818182
002127,0.36363636363636365,-0.00013636363636363396
002128,0.45454545454545453,0.04309090909090912
002129,0.7727272727272727,0.1602727272727273
002130,0.5454545454545454,0.03990909090909091
002131,0.5,0.06463636363636363
002132,0.4090909090909091,0.01577272727272727
002133,0.3333333333333333,-0.024909090909090912
002134,0.5454545454545454,0.023818181818181815
002135,0.4090909090909091,0.038818181818181814
002136,0.5,0.030636363636363642
002137,0.36363636363636365,-0.03063636363636363
002138,0.7272727272727273,0.11068181818181816
002139,0.6363636363636364,0.11868181818181824
002140,0.36363636363636365,-0.0315
002141,0.22727272727272727,-0.052727272727272734
002142,0.7727272727272727,0.08404545454545456
002144,0.36363636363636365,-0.014727272727272733
002145,0.7272727272727273,0.1376818181818182
002146,0.2727272727272727,-0.04981818181818181
002147,0.3181818181818182,-0.04704545454545453
002148,0.18181818181818182,-0.059409090909090904
002149,0.5,0.09818181818181819
002150,0.5,-0.012954545454545451
002151,0.45454545454545453,0.10836363636363636
002152,0.6363636363636364,0.103
002153,0.5909090909090909,0.009681818181818186
002154,0.5909090909090909,0.013590909090909093
002155,0.45454545454545453,0.004090909090909089
002156,0.6363636363636364,0.1613181818181818
002157,0.4090909090909091,-0.0007272727272727285
002158,0.6363636363636364,0.16081818181818178
002159,0.3181818181818182,-0.03400000000000001
002160,0.5,0.06068181818181819
002161,0.36363636363636365,-0.04495454545454545
002162,0.5238095238095238,0.06881818181818183
002163,0.6818181818181818,0.21890909090909094
002164,0.36363636363636365,0.11499999999999998
002165,0.3181818181818182,0.02395454545454545
002166,0.4090909090909091,0.01381818181818182
002167,0.36363636363636365,-0.03318181818181819
002168,0.3181818181818182,-0.09545454545454547
002169,0.5909090909090909,0.07222727272727272
002170,0.5454545454545454,0.02122727272727273
002171,0.6363636363636364,0.03522727272727273
002172,0.5454545454545454,0.020772727272727262
002173,0.3181818181818182,0.0020909090909090916
002174,0.36363636363636365,-0.003090909090909101
002175,0.22727272727272727,-0.037136363636363634
002176,0.45454545454545453,0.11150000000000007
002177,0.45454545454545453,0.05277272727272728
002178,0.5454545454545454,-0.02095454545454545
002179,0.5909090909090909,0.10531818181818181
002180,0.45454545454545453,0.03636363636363636
002181,0.36363636363636365,-0.011272727272727275
002182,0.6818181818181818,0.06731818181818182
002183,0.4090909090909091,-0.006181818181818188
002184,0.6363636363636364,0.0990454545454546
002185,0.6363636363636364,0.1574545454545454
002186,0.2727272727272727,-0.007590909090909095
002187,0.3181818181818182,0.02577272727272727
002188,0.3181818181818182,-0.018545454545454556
002189,0.3181818181818182,-0.02745454545454545
002190,0.5909090909090909,0.05950000000000002
002191,0.5,-0.013136363636363639
002192,0.6363636363636364,0.18045454545454548
002193,0.13636363636363635,-0.05463636363636364
002194,0.3181818181818182,0.013999999999999978
002195,0.2727272727272727,-0.10527272727272724
002196,0.5,0.017545454545454527
002197,0.5,0.0073181818181818235
002198,0.3181818181818182,-0.03027272727272727
002199,0.22727272727272727,-0.09463636363636363
002200,0.2727272727272727,-0.0415
002201,0.36363636363636365,0.1538636363636364
002202,0.5454545454545454,0.04477272727272727
002203,0.18181818181818182,-0.01136363636363636
002204,0.2727272727272727,0.007318181818181827
002205,0.36363636363636365,-0.08231818181818183
002206,0.5909090909090909,0.04904545454545455
002207,0.36363636363636365,0.001500000000000005
002208,0.42857142857142855,0.010727272727272722
002209,0.45454545454545453,-0.01277272727272728
002210,0.45454545454545453,0.09359090909090907
002211,0.4090909090909091,-0.01286363636363636
002212,0.5,0.05636363636363637
002213,0.5909090909090909,0.08031818181818183
